Año - mes,Dimensión valor,Cuenta,Imp. presupuestado,Imp. real,Desvio,Porcentaje de desviación
2023-06-01,Corralón 1 Boulogne,Comunicación Institucional,-1572000.0,-946990.85,625009.15,-39.758851781170485
2023-07-01,Corralón 1 Boulogne,Comunicación Institucional,-792000.0,-694162.58,97837.42,-12.353209595959601
2023-08-01,Corralón 1 Boulogne,Comunicación Institucional,-1116000.0,-634299.67,481700.33,-43.16311200716845
2023-04-01,Corralón 2 Matanza,Comunicación Institucional,-645000.0,-307715.52,337284.48,-52.29216744186046
2023-05-01,Corralón 2 Matanza,Comunicación Institucional,-985000.0,-310500.43,674499.57,-68.47711370558376
2023-06-01,Corralón 2 Matanza,Comunicación Institucional,-1179000.0,-726400.81,452599.19,-38.38839609838846
2023-07-01,Corralón 2 Matanza,Comunicación Institucional,-792000.0,-979089.23,-187089.23,23.62237752525252
2023-08-01,Corralón 2 Matanza,Comunicación Institucional,-837000.0,-540600.77,296399.23,-35.41209438470729
2023-04-01,Corralón 3 Barracas,Comunicación Institucional,-430000.0,-205143.68,224856.32,-52.29216744186047
2023-05-01,Corralón 3 Barracas,Comunicación Institucional,-657000.0,-207000.29,449999.71,-68.49310654490107
2023-06-01,Corralón 3 Barracas,Comunicación Institucional,-786000.0,-624166.91,161833.09,-20.589451653944018
2023-07-01,Corralón 3 Barracas,Comunicación Institucional,-528000.0,-410250.56,117749.44,-22.301030303030302
2023-08-01,Corralón 3 Barracas,Comunicación Institucional,-558000.0,-446901.86,111098.14,-19.910060931899647
2023-04-01,Corralón 4 JC Paz,Comunicación Institucional,-215000.0,-102571.84,112428.16,-52.29216744186047
2023-05-01,Corralón 4 JC Paz,Comunicación Institucional,-328000.0,-103500.14,224499.86,-68.44507926829267
2023-06-01,Corralón 4 JC Paz,Comunicación Institucional,-393000.0,-403576.87,-10576.87,2.6913155216284976
2023-07-01,Corralón 4 JC Paz,Comunicación Institucional,-264000.0,-320627.26,-56627.26,21.4497196969697
2023-08-01,Corralón 4 JC Paz,Comunicación Institucional,-279000.0,-353202.94,-74202.94,26.596035842293908
2023-04-01,Desarrollo Institucional,Comunicación Institucional,-170000.0,-132597.7,37402.3,-22.001352941176464
2023-05-01,Desarrollo Institucional,Comunicación Institucional,-170000.0,-180468.2,-10468.2,6.15776470588236
2023-06-01,Desarrollo Institucional,Comunicación Institucional,-320000.0,-263339.56,56660.44,-17.7063875
2023-07-01,Desarrollo Institucional,Comunicación Institucional,-670000.0,-121580.8,548419.2,-81.85361194029849
2023-08-01,Desarrollo Institucional,Comunicación Institucional,-170000.0,-130680.0,39320.0,-23.129411764705882
2023-04-01,Administración,Energía eléctrica,-4500.0,-10559.8,-6059.8,134.66222222222223
2023-05-01,Administración,Energía eléctrica,-6000.0,-7190.44,-1190.44,19.84066666666666
2023-06-01,Administración,Energía eléctrica,-7000.0,-9716.98,-2716.98,38.81399999999999
2023-07-01,Administración,Energía eléctrica,-8000.0,-17028.74,-9028.74,112.85925000000002
2023-08-01,Administración,Energía eléctrica,-8000.0,0.0,8000.0,-100.0
2023-04-01,Corralón 1 Boulogne,Energía eléctrica,-75600.0,-42404.73,33195.27,-43.9090873015873
2023-05-01,Corralón 1 Boulogne,Energía eléctrica,-80208.0,-38230.46,41977.54,-52.33585178535807
2023-06-01,Corralón 1 Boulogne,Energía eléctrica,-85184.64,-49576.82,35607.82,-41.80075187263807
2023-07-01,Corralón 1 Boulogne,Energía eléctrica,-95959.41,-69744.6,26214.81,-27.318644414341435
2023-08-01,Corralón 1 Boulogne,Energía eléctrica,-101764.16,-82671.67,19092.49,-18.761506998141588
2023-04-01,Corralón 2 Matanza,Energía eléctrica,-33600.0,-10454.31,23145.69,-68.88598214285715
2023-05-01,Corralón 2 Matanza,Energía eléctrica,-35648.0,-10948.18,24699.82,-69.2880947037702
2023-06-01,Corralón 2 Matanza,Energía eléctrica,-37859.84,-14038.88,23820.96,-62.91880789776185
2023-07-01,Corralón 2 Matanza,Energía eléctrica,-42648.63,-26762.53,15886.1,-37.248793220321495
2023-08-01,Corralón 2 Matanza,Energía eléctrica,-45228.52,-33214.83,12013.69,-26.562200133897807
2023-04-01,Corralón 3 Barracas,Energía eléctrica,-33600.0,0.0,33600.0,-100.0
2023-05-01,Corralón 3 Barracas,Energía eléctrica,-35648.0,0.0,35648.0,-100.0
2023-06-01,Corralón 3 Barracas,Energía eléctrica,-37859.84,0.0,37859.84,-100.0
2023-07-01,Corralón 3 Barracas,Energía eléctrica,-42648.63,0.0,42648.63,-100.0
2023-08-01,Corralón 3 Barracas,Energía eléctrica,-45228.52,0.0,45228.52,-100.0
2023-04-01,Corralón 4 JC Paz,Energía eléctrica,-25200.0,0.0,25200.0,-100.0
2023-05-01,Corralón 4 JC Paz,Energía eléctrica,-26736.0,-28472.36,-1736.36,6.494464392579297
2023-06-01,Corralón 4 JC Paz,Energía eléctrica,-28394.88,-24825.2,3569.68,-12.571562197128497
2023-07-01,Corralón 4 JC Paz,Energía eléctrica,-31986.47,-30483.11,1503.36,-4.699987213343643
2023-08-01,Corralón 4 JC Paz,Energía eléctrica,-33921.39,-37486.18,-3564.79,10.508973836272633
2023-04-01,Desarrollo de Proyectos,Energía eléctrica,0.0,11946.54,11946.54,
2023-05-01,Desarrollo de Proyectos,Energía eléctrica,0.0,15412.13,15412.13,
2023-06-01,Desarrollo de Proyectos,Energía eléctrica,0.0,4052.83,4052.83,
2023-07-01,Desarrollo de Proyectos,Energía eléctrica,0.0,9559.74,9559.74,
2023-08-01,Desarrollo de Proyectos,Energía eléctrica,0.0,-5118.69,-5118.69,
2023-04-01,Wanda,Energía eléctrica,-3000.0,0.0,3000.0,-100.0
2023-05-01,Wanda,Energía eléctrica,-4000.0,0.0,4000.0,-100.0
2023-06-01,Wanda,Energía eléctrica,-4000.0,-4864.94,-864.94,21.62349999999999
2023-07-01,Wanda,Energía eléctrica,-4000.0,0.0,4000.0,-100.0
2023-08-01,Wanda,Energía eléctrica,-4000.0,-4381.69,-381.69,9.54224999999999
2023-07-01,Administración,Festejos,0.0,-20000.0,-20000.0,
2023-04-01,Corralón 1 Boulogne,Festejos,-15000.0,0.0,15000.0,-100.0
2023-05-01,Corralón 1 Boulogne,Festejos,-16200.0,0.0,16200.0,-100.0
2023-06-01,Corralón 1 Boulogne,Festejos,-17496.0,0.0,17496.0,-100.0
2023-07-01,Corralón 1 Boulogne,Festejos,-18895.68,0.0,18895.68,-100.0
2023-08-01,Corralón 1 Boulogne,Festejos,-20407.33,0.0,20407.33,-100.0
2023-04-01,Corralón 2 Matanza,Festejos,-5000.0,0.0,5000.0,-100.0
2023-05-01,Corralón 2 Matanza,Festejos,-5400.0,0.0,5400.0,-100.0
2023-06-01,Corralón 2 Matanza,Festejos,-5832.0,0.0,5832.0,-100.0
2023-07-01,Corralón 2 Matanza,Festejos,-6298.56,0.0,6298.56,-100.0
2023-08-01,Corralón 2 Matanza,Festejos,-6802.44,0.0,6802.44,-100.0
2023-04-01,Corralón 3 Barracas,Festejos,-5000.0,0.0,5000.0,-100.0
2023-05-01,Corralón 3 Barracas,Festejos,-5400.0,0.0,5400.0,-100.0
2023-06-01,Corralón 3 Barracas,Festejos,-5832.0,0.0,5832.0,-100.0
2023-07-01,Corralón 3 Barracas,Festejos,-6298.56,0.0,6298.56,-100.0
2023-08-01,Corralón 3 Barracas,Festejos,-6802.44,0.0,6802.44,-100.0
2023-04-01,Corralón 4 JC Paz,Festejos,-5000.0,0.0,5000.0,-100.0
2023-05-01,Corralón 4 JC Paz,Festejos,-5400.0,0.0,5400.0,-100.0
2023-06-01,Corralón 4 JC Paz,Festejos,-5832.0,0.0,5832.0,-100.0
2023-07-01,Corralón 4 JC Paz,Festejos,-6298.56,0.0,6298.56,-100.0
2023-08-01,Corralón 4 JC Paz,Festejos,-6802.44,0.0,6802.44,-100.0
2023-04-01,Área Social,Festejos,-10000.0,0.0,10000.0,-100.0
2023-05-01,Área Social,Festejos,-20000.0,0.0,20000.0,-100.0
2023-06-01,Área Social,Festejos,-10800.0,0.0,10800.0,-100.0
2023-08-01,Área Social,Festejos,-11664.0,0.0,11664.0,-100.0
2023-05-01,Bariloche,Fletes y Acarreos,0.0,-24295.0,-24295.0,
2023-06-01,Bariloche,Fletes y Acarreos,0.0,-68000.0,-68000.0,
2023-07-01,Bariloche,Fletes y Acarreos,0.0,-40000.0,-40000.0,
2023-08-01,Bariloche,Fletes y Acarreos,0.0,-61000.0,-61000.0,
2023-04-01,Corralón 1 Boulogne,Fletes y Acarreos,-1819743.34,-1076589.0,743154.34,-40.83841515804092
2023-05-01,Corralón 1 Boulogne,Fletes y Acarreos,-1985239.39,-1291369.0,693870.39,-34.95147202373412
2023-06-01,Corralón 1 Boulogne,Fletes y Acarreos,-2166208.22,-1516890.0,649318.22,-29.974875637763027
2023-07-01,Corralón 1 Boulogne,Fletes y Acarreos,-2364148.0,-1270485.0,1093663.0,-46.26034410705252
2023-08-01,Corralón 1 Boulogne,Fletes y Acarreos,-2580708.16,-3366372.5,-785664.34,30.443749982175426
2023-04-01,Corralón 2 Matanza,Fletes y Acarreos,-808774.82,-1172383.0,-363608.18,44.95790064285138
2023-05-01,Corralón 2 Matanza,Fletes y Acarreos,-882328.62,-1451178.0,-568849.38,64.47137348893885
2023-06-01,Corralón 2 Matanza,Fletes y Acarreos,-962759.21,-1881780.0,-919020.79,95.45697205015573
2023-07-01,Corralón 2 Matanza,Fletes y Acarreos,-1050732.44,-1697460.0,-646727.56,61.55016590141636
2023-08-01,Corralón 2 Matanza,Fletes y Acarreos,-1146981.4,-2736800.0,-1589818.6,138.608926003508
2023-04-01,Corralón 3 Barracas,Fletes y Acarreos,-808774.82,-1002787.0,-194012.18,23.988405079178907
2023-05-01,Corralón 3 Barracas,Fletes y Acarreos,-882328.62,-1119455.0,-237126.38,26.875063850926654
2023-06-01,Corralón 3 Barracas,Fletes y Acarreos,-962759.21,-1562870.0,-600110.79,62.332386308722
2023-07-01,Corralón 3 Barracas,Fletes y Acarreos,-1050732.44,-1688120.0,-637387.56,60.661262157281456
2023-08-01,Corralón 3 Barracas,Fletes y Acarreos,-1146981.4,-2380458.5,-1233477.1,107.5411597781795
2023-04-01,Corralón 4 JC Paz,Fletes y Acarreos,-606581.11,-914681.0,-308099.89,50.79285934242166
2023-05-01,Corralón 4 JC Paz,Fletes y Acarreos,-661746.46,-916048.0,-254301.54,38.428847809779
2023-06-01,Corralón 4 JC Paz,Fletes y Acarreos,-722069.41,-1244060.0,-521990.59,72.2909159107017
2023-07-01,Corralón 4 JC Paz,Fletes y Acarreos,-788049.33,-660885.0,127164.33,-16.136595154519064
2023-08-01,Corralón 4 JC Paz,Fletes y Acarreos,-860236.05,-2333369.0,-1473132.95,171.24752560648903
2023-06-01,Suelo Firme III,Fletes y Acarreos,0.0,-54450.0,-54450.0,
2023-08-01,Suelo Firme III,Fletes y Acarreos,0.0,-114950.0,-114950.0,
2023-06-01,Trapito Medio Ambiente,Fletes y Acarreos,0.0,-90750.0,-90750.0,
2023-07-01,Trapito Medio Ambiente,Fletes y Acarreos,0.0,-64200.0,-64200.0,
2023-08-01,Trapito Medio Ambiente,Fletes y Acarreos,0.0,-45000.0,-45000.0,
2023-04-01,Administración,Gastos Bancarios,-300000.0,-240749.79,59250.21,-19.750069999999997
2023-05-01,Administración,Gastos Bancarios,-300000.0,-323442.0,-23442.0,7.814
2023-06-01,Administración,Gastos Bancarios,-300000.0,-418645.62,-118645.62,39.548539999999996
2023-07-01,Administración,Gastos Bancarios,-375000.0,-586273.46,-211273.46,56.33958933333333
2023-08-01,Administración,Gastos Bancarios,-375000.0,-631404.8,-256404.8,68.37461333333334
2023-04-01,Los Pinos,Gastos Bancarios,0.0,-23694.5,-23694.5,
2023-05-01,Los Pinos,Gastos Bancarios,0.0,-7365.08,-7365.08,
2023-06-01,Los Pinos,Gastos Bancarios,0.0,-11244.55,-11244.55,
2023-07-01,Los Pinos,Gastos Bancarios,0.0,-11768.27,-11768.27,
2023-08-01,Los Pinos,Gastos Bancarios,0.0,-10256.41,-10256.41,
2023-07-01,Suelo Firme III,Gastos Bancarios,0.0,-200000.0,-200000.0,
2023-05-01,Trapito Medio Ambiente,Gastos Bancarios,0.0,-651.48,-651.48,
2023-04-01,Wanda,Gastos Bancarios,-3000.0,-3362.08,-362.08,12.069333333333331
2023-05-01,Wanda,Gastos Bancarios,-3000.0,-4988.01,-1988.01,66.26700000000001
2023-06-01,Wanda,Gastos Bancarios,-3000.0,-5295.48,-2295.48,76.51599999999999
2023-07-01,Wanda,Gastos Bancarios,-4000.0,-3248.63,751.37,-18.784249999999997
2023-08-01,Wanda,Gastos Bancarios,-4000.0,-2349.16,1650.84,-41.271
2023-04-01,Administración,Gastos en telefonía e internet,0.0,-16496.87,-16496.87,
2023-05-01,Administración,Gastos en telefonía e internet,0.0,-53246.67,-53246.67,
2023-06-01,Administración,Gastos en telefonía e internet,0.0,-53650.19,-53650.19,
2023-07-01,Administración,Gastos en telefonía e internet,0.0,-83924.4,-83924.4,
2023-08-01,Administración,Gastos en telefonía e internet,0.0,-278409.56,-278409.56,
2023-04-01,Bariloche,Gastos en telefonía e internet,0.0,-5635.82,-5635.82,
2023-05-01,Bariloche,Gastos en telefonía e internet,0.0,-1950.0,-1950.0,
2023-06-01,Bariloche,Gastos en telefonía e internet,0.0,-9209.0,-9209.0,
2023-07-01,Bariloche,Gastos en telefonía e internet,0.0,-5177.14,-5177.14,
2023-04-01,Corralón 1 Boulogne,Gastos en telefonía e internet,-18900.0,-17480.49,1419.51,-7.510634920634912
2023-05-01,Corralón 1 Boulogne,Gastos en telefonía e internet,-20412.0,-12610.5,7801.5,-38.2201646090535
2023-06-01,Corralón 1 Boulogne,Gastos en telefonía e internet,-22044.96,-15813.34,6231.62,-28.267776398777766
2023-07-01,Corralón 1 Boulogne,Gastos en telefonía e internet,-23808.56,-18388.15,5420.41,-22.76664359373267
2023-08-01,Corralón 1 Boulogne,Gastos en telefonía e internet,-25713.24,-16503.74,9209.5,-35.81617874682459
2023-04-01,Corralón 2 Matanza,Gastos en telefonía e internet,-8400.0,-13240.82,-4840.82,57.62880952380952
2023-05-01,Corralón 2 Matanza,Gastos en telefonía e internet,-9072.0,-48061.87,-38989.87,429.78251763668436
2023-06-01,Corralón 2 Matanza,Gastos en telefonía e internet,-9797.76,-15469.61,-5671.85,57.88925223724607
2023-07-01,Corralón 2 Matanza,Gastos en telefonía e internet,-10581.58,-58505.42,-47923.84,452.8987164487723
2023-08-01,Corralón 2 Matanza,Gastos en telefonía e internet,-11428.11,-44684.95,-33256.84,291.00909949239195
2023-04-01,Corralón 3 Barracas,Gastos en telefonía e internet,-8400.0,-27945.3,-19545.3,232.68214285714285
2023-05-01,Corralón 3 Barracas,Gastos en telefonía e internet,-9072.0,-27945.3,-18873.3,208.03902116402116
2023-06-01,Corralón 3 Barracas,Gastos en telefonía e internet,-9797.76,-33003.96,-23206.2,236.85209680580047
2023-07-01,Corralón 3 Barracas,Gastos en telefonía e internet,-10581.58,-34035.76,-23454.18,221.65101998000299
2023-08-01,Corralón 3 Barracas,Gastos en telefonía e internet,-11428.11,-38786.54,-27358.43,239.39592811059748
2023-04-01,Corralón 4 JC Paz,Gastos en telefonía e internet,-6300.0,-1400.53,4899.47,-77.76936507936509
2023-05-01,Corralón 4 JC Paz,Gastos en telefonía e internet,-6804.0,-2000.75,4803.25,-70.59450323339213
2023-06-01,Corralón 4 JC Paz,Gastos en telefonía e internet,-7348.32,-1404.81,5943.51,-80.88256907701353
2023-07-01,Corralón 4 JC Paz,Gastos en telefonía e internet,-7936.19,-887.83,7048.36,-88.81289384452741
2023-08-01,Corralón 4 JC Paz,Gastos en telefonía e internet,-8571.08,-1869.4,6701.68,-78.18944637081908
2023-04-01,Desarrollo de Proyectos,Gastos en telefonía e internet,0.0,-4870.25,-4870.25,
2023-05-01,Desarrollo de Proyectos,Gastos en telefonía e internet,0.0,-8690.75,-8690.75,
2023-06-01,Desarrollo de Proyectos,Gastos en telefonía e internet,0.0,-8069.48,-8069.48,
2023-07-01,Desarrollo de Proyectos,Gastos en telefonía e internet,0.0,-16677.47,-16677.47,
2023-08-01,Desarrollo de Proyectos,Gastos en telefonía e internet,0.0,-17968.44,-17968.44,
2023-04-01,Desarrollo Institucional,Gastos en telefonía e internet,0.0,-5947.48,-5947.48,
2023-05-01,Desarrollo Institucional,Gastos en telefonía e internet,0.0,-5747.48,-5747.48,
2023-06-01,Desarrollo Institucional,Gastos en telefonía e internet,0.0,-7200.28,-7200.28,
2023-07-01,Desarrollo Institucional,Gastos en telefonía e internet,0.0,-12579.44,-12579.44,
2023-08-01,Desarrollo Institucional,Gastos en telefonía e internet,0.0,-7314.44,-7314.44,
2023-04-01,Microcréditos,Gastos en telefonía e internet,0.0,-9698.49,-9698.49,
2023-05-01,Microcréditos,Gastos en telefonía e internet,0.0,-9498.49,-9498.49,
2023-06-01,Microcréditos,Gastos en telefonía e internet,0.0,-12334.15,-12334.15,
2023-07-01,Microcréditos,Gastos en telefonía e internet,0.0,-38031.92,-38031.92,
2023-08-01,Microcréditos,Gastos en telefonía e internet,0.0,-149060.04,-149060.04,
2023-04-01,Wanda,Gastos en telefonía e internet,0.0,-11097.64,-11097.64,
2023-05-01,Wanda,Gastos en telefonía e internet,0.0,-11616.44,-11616.44,
2023-06-01,Wanda,Gastos en telefonía e internet,0.0,-17117.8,-17117.8,
2023-07-01,Wanda,Gastos en telefonía e internet,0.0,-13709.3,-13709.3,
2023-08-01,Wanda,Gastos en telefonía e internet,0.0,-14711.65,-14711.65,
2023-04-01,Área Social,Gastos en telefonía e internet,0.0,-70833.42,-70833.42,
2023-05-01,Área Social,Gastos en telefonía e internet,0.0,-49708.74,-49708.74,
2023-06-01,Área Social,Gastos en telefonía e internet,0.0,-110372.2,-110372.2,
2023-07-01,Área Social,Gastos en telefonía e internet,0.0,-57131.43,-57131.43,
2023-08-01,Área Social,Gastos en telefonía e internet,0.0,-65427.5,-65427.5,
2023-04-01,Administración,Gastos Generales,-60000.0,-21770.96,38229.04,-63.715066666666665
2023-05-01,Administración,Gastos Generales,-460000.0,-30195.02,429804.98,-93.4358652173913
2023-06-01,Administración,Gastos Generales,-65000.0,-101467.95,-36467.95,56.10453846153845
2023-07-01,Administración,Gastos Generales,-85000.0,-598623.77,-513623.77,604.2632588235294
2023-08-01,Administración,Gastos Generales,-65000.0,-133644.3,-68644.3,105.60661538461538
2023-04-01,Bariloche,Gastos Generales,-150000.0,-68863.5,81136.5,-54.091
2023-05-01,Bariloche,Gastos Generales,-160000.0,-167340.13,-7340.13,4.587581250000003
2023-06-01,Bariloche,Gastos Generales,-170000.0,-7866.25,162133.75,-95.37279411764706
2023-07-01,Bariloche,Gastos Generales,-180000.0,-7900.0,172100.0,-95.61111111111111
2023-08-01,Bariloche,Gastos Generales,-190000.0,-34130.0,155870.0,-82.03684210526315
2023-04-01,Corralón 1 Boulogne,Gastos Generales,-153900.0,-211527.67,-57627.67,37.44487979207278
2023-05-01,Corralón 1 Boulogne,Gastos Generales,-165852.0,-189381.33,-23529.33,14.18694378120251
2023-06-01,Corralón 1 Boulogne,Gastos Generales,-175455.36,-190127.65,-14672.29,8.362406255357493
2023-07-01,Corralón 1 Boulogne,Gastos Generales,-187044.8,-222074.4,-35029.6,18.727919728321776
2023-08-01,Corralón 1 Boulogne,Gastos Generales,-197965.91,-260223.86,-62257.95,31.44882368888663
2023-04-01,Corralón 2 Matanza,Gastos Generales,-68400.0,-16038.07,52361.93,-76.55252923976609
2023-05-01,Corralón 2 Matanza,Gastos Generales,-73712.0,-441814.9,-368102.9,499.37988387236817
2023-06-01,Corralón 2 Matanza,Gastos Generales,-77980.16,-28703.0,49277.16,-63.19191958569975
2023-07-01,Corralón 2 Matanza,Gastos Generales,-83131.02,-55587.56,27543.46,-33.1325899766417
2023-08-01,Corralón 2 Matanza,Gastos Generales,-87984.85,-100181.0,-12196.15,13.861647772315338
2023-04-01,Corralón 3 Barracas,Gastos Generales,-68400.0,-9574.48,58825.52,-86.00222222222223
2023-05-01,Corralón 3 Barracas,Gastos Generales,-73712.0,-9700.0,64012.0,-86.84067723030171
2023-06-01,Corralón 3 Barracas,Gastos Generales,-77980.16,-41440.0,36540.16,-46.85827779783986
2023-07-01,Corralón 3 Barracas,Gastos Generales,-83131.02,-39664.17,43466.85,-52.287160677205705
2023-08-01,Corralón 3 Barracas,Gastos Generales,-87984.85,-78105.62,9879.23,-11.228330786493368
2023-04-01,Corralón 4 JC Paz,Gastos Generales,-51300.0,-70589.82,-19289.82,37.60198830409358
2023-05-01,Corralón 4 JC Paz,Gastos Generales,-55284.0,-7920.0,47364.0,-85.67397438680268
2023-06-01,Corralón 4 JC Paz,Gastos Generales,-58485.12,-68943.62,-10458.5,17.88232630795661
2023-07-01,Corralón 4 JC Paz,Gastos Generales,-62348.27,-27399.0,34949.27,-56.054915397011015
2023-08-01,Corralón 4 JC Paz,Gastos Generales,-65988.64,-151785.0,-85796.36,130.01686350862815
2023-04-01,Desarrollo de Proyectos,Gastos Generales,-100000.0,-15200.0,84800.0,-84.8
2023-05-01,Desarrollo de Proyectos,Gastos Generales,-100000.0,0.0,100000.0,-100.0
2023-06-01,Desarrollo de Proyectos,Gastos Generales,-100000.0,0.0,100000.0,-100.0
2023-07-01,Desarrollo de Proyectos,Gastos Generales,-100000.0,-30260.0,69740.0,-69.74000000000001
2023-08-01,Desarrollo de Proyectos,Gastos Generales,-100000.0,0.0,100000.0,-100.0
2023-06-01,Desarrollo Institucional,Gastos Generales,0.0,-2767.0,-2767.0,
2023-07-01,Desarrollo Institucional,Gastos Generales,0.0,-102390.0,-102390.0,
2023-08-01,Desarrollo Institucional,Gastos Generales,0.0,-109046.85,-109046.85,
2023-04-01,Los Pinos,Gastos Generales,-43555.56,-49868.3,-6312.74,14.49353423535366
2023-05-01,Los Pinos,Gastos Generales,-43555.56,-46059.8,-2504.24,5.7495300255581725
2023-06-01,Los Pinos,Gastos Generales,-43555.56,0.0,43555.56,-100.0
2023-07-01,Los Pinos,Gastos Generales,-43555.56,-44890.0,-1334.44,3.0637649934933733
